city,timestamp,temperature,season
New York,2010-03-01,9.878206939181478,spring
New York,2010-03-02,18.056661445719776,spring
New York,2010-03-03,4.299073581929276,spring
New York,2010-03-04,7.249770488803552,spring
New York,2010-03-05,9.455481174620738,spring
New York,2010-03-06,6.113894951094217,spring
New York,2010-03-07,10.123021349856167,spring
New York,2010-03-08,10.245499918950332,spring
New York,2010-03-09,9.96290055533064,spring
New York,2010-03-10,12.7650257573099,spring
New York,2010-03-11,16.631024709243135,spring
New York,2010-03-12,11.837583909636773,spring
New York,2010-03-13,9.327231511623847,spring
New York,2010-03-14,16.44415355063839,spring
New York,2010-03-15,22.379037335122604,spring
New York,2010-03-16,8.98476472163929,spring
New York,2010-03-17,10.532435171796958,spring
New York,2010-03-18,2.088108250036049,spring
New York,2010-03-19,10.214520400442604,spring
New York,2010-03-20,10.121604153327915,spring
New York,2010-03-21,7.568699805171056,spring
New York,2010-03-22,8.217925010741945,spring
New York,2010-03-23,4.766077623674104,spring
New York,2010-03-24,13.215145442145941,spring
New York,2010-03-25,9.98329076890181,spring
New York,2010-03-26,7.949015246824975,spring
New York,2010-03-27,7.435124289214365,spring
New York,2010-03-28,8.923060756658044,spring
New York,2010-03-29,8.072858353024364,spring
New York,2010-03-30,11.409943197852801,spring
New York,2010-03-31,11.05643858498547,spring
New York,2010-04-01,15.92533251182321,spring
New York,2010-04-02,10.66189525620791,spring
New York,2010-04-03,8.365066879613353,spring
New York,2010-04-04,15.648633094967781,spring
New York,2010-04-05,3.003103218563618,spring
New York,2010-04-06,7.473338598471967,spring
New York,2010-04-07,10.299911369599199,spring
New York,2010-04-08,10.609494994193321,spring
New York,2010-04-09,15.579035118476959,spring
New York,2010-04-10,-1.1920969688459415,spring
New York,2010-04-11,19.847820995329712,spring
New York,2010-04-12,14.533368766828335,spring
New York,2010-04-13,20.03062797642764,spring
New York,2010-04-14,9.415480787564938,spring
New York,2010-04-15,9.742906591885479,spring
New York,2010-04-16,7.87402632002915,spring
New York,2010-04-17,5.5056678223689985,spring
New York,2010-04-18,21.03582055042559,spring
New York,2010-04-19,5.375327194857588,spring
New York,2010-04-20,9.020808699982158,spring
New York,2010-04-21,9.46246452587384,spring
New York,2010-04-22,15.388344187329604,spring
New York,2010-04-23,12.843113783840792,spring
New York,2010-04-24,14.024845577159464,spring
New York,2010-04-25,10.844653999851285,spring
New York,2010-04-26,9.025313288723959,spring
New York,2010-04-27,12.109650261721947,spring
New York,2010-04-28,7.567180563730382,spring
New York,2010-04-29,8.026686106300673,spring
New York,2010-04-30,10.245507805025882,spring
New York,2010-05-01,3.8753294584449103,spring
New York,2010-05-02,3.044994109022838,spring
New York,2010-05-03,12.704186429252644,spring
New York,2010-05-04,10.880884435098338,spring
New York,2010-05-05,6.216877743627757,spring
New York,2010-05-06,14.607772930331862,spring
New York,2010-05-07,18.082329926692154,spring
New York,2010-05-08,8.483791893302747,spring
New York,2010-05-09,17.881255545875646,spring
New York,2010-05-10,10.33011322192286,spring
New York,2010-05-11,10.881599580181005,spring
New York,2010-05-12,13.481435232606774,spring
New York,2010-05-13,3.102224236783413,spring
New York,2010-05-14,6.778178609122877,spring
New York,2010-05-15,15.31498452960287,spring
New York,2010-05-16,9.716913570731592,spring
New York,2010-05-17,2.5853678946957572,spring
New York,2010-05-18,18.157267790738313,spring
New York,2010-05-19,18.122077043730723,spring
New York,2010-05-20,7.308491813256362,spring
New York,2010-05-21,7.191410953707869,spring
New York,2010-05-22,13.393357380479504,spring
New York,2010-05-23,14.106881266557407,spring
New York,2010-05-24,9.200907860943703,spring
New York,2010-05-25,9.826449548996605,spring
New York,2010-05-26,10.462190692235579,spring
New York,2010-05-27,9.201166596562802,spring
New York,2010-05-28,0.6873784508009368,spring
New York,2010-05-29,18.235592736668632,spring
New York,2010-05-30,2.8532977346986783,spring
New York,2010-05-31,11.18232582474749,spring
New York,2010-06-01,29.850545198995896,summer
New York,2010-06-02,19.73598635207671,summer
New York,2010-06-03,21.545341296734268,summer
New York,2010-06-04,26.448281923118596,summer
New York,2010-06-05,20.861009663959454,summer
New York,2010-06-06,20.265619401465884,summer
New York,2010-06-07,28.812282585715522,summer
New York,2010-06-08,24.821822653451754,summer
New York,2010-06-09,33.715578990406016,summer
New York,2010-06-10,33.31216482260721,summer
New York,2010-06-11,26.499227551078988,summer
New York,2010-06-12,20.726070519286566,summer
New York,2010-06-13,23.403476802949772,summer
New York,2010-06-14,22.788982489371605,summer
New York,2010-06-15,34.02493889098125,summer
New York,2010-06-16,27.485664528580557,summer
New York,2010-06-17,20.759983230775706,summer
New York,2010-06-18,24.396965094094853,summer
New York,2010-06-19,16.17374195008366,summer
New York,2010-06-20,24.78721272667113,summer
New York,2010-06-21,32.08279443568887,summer
New York,2010-06-22,23.469723714103175,summer
New York,2010-06-23,25.861018846700553,summer
New York,2010-06-24,37.06899921660074,summer
New York,2010-06-25,25.115603422682057,summer
New York,2010-06-26,22.61974195838534,summer
New York,2010-06-27,19.396373128385633,summer
New York,2010-06-28,21.07534443669111,summer
New York,2010-06-29,30.91638171171435,summer
New York,2010-06-30,19.747902148618557,summer
New York,2010-07-01,32.656531129811064,summer
New York,2010-07-02,24.10629406788877,summer
New York,2010-07-03,16.55074451424429,summer
New York,2010-07-04,18.33363158163075,summer
New York,2010-07-05,18.841343101348492,summer
New York,2010-07-06,29.437671834647986,summer
New York,2010-07-07,31.633798710813657,summer
New York,2010-07-08,26.223955247311697,summer
New York,2010-07-09,16.504016667901745,summer
New York,2010-07-10,13.900880952968349,summer
New York,2010-07-11,28.951642816298627,summer
New York,2010-07-12,20.565841051290956,summer
New York,2010-07-13,24.560052744911765,summer
New York,2010-07-14,21.933647816241937,summer
New York,2010-07-15,28.595208596451855,summer
New York,2010-07-16,27.225848712670423,summer
New York,2010-07-17,32.41470565552212,summer
New York,2010-07-18,17.990949714706957,summer
New York,2010-07-19,25.24814274890645,summer
New York,2010-07-20,25.885674737106118,summer
New York,2010-07-21,26.2096158140524,summer
New York,2010-07-22,26.268523676022177,summer
New York,2010-07-23,21.32297004501183,summer
New York,2010-07-24,18.606586900802522,summer
New York,2010-07-25,21.277070114358324,summer
New York,2010-07-26,28.8219691790406,summer
New York,2010-07-27,19.34697848989427,summer
New York,2010-07-28,19.875857206357583,summer
New York,2010-07-29,28.89477771318469,summer
New York,2010-07-30,22.806216666882857,summer
New York,2010-07-31,22.16567828369957,summer
New York,2010-08-01,18.692577707884453,summer
New York,2010-08-02,23.71898657912418,summer
New York,2010-08-03,22.120118231237257,summer
New York,2010-08-04,23.471284227297044,summer
New York,2010-08-05,31.458674564648355,summer
New York,2010-08-06,18.406224224159374,summer
New York,2010-08-07,24.430110947441012,summer
New York,2010-08-08,29.873649691540972,summer
New York,2010-08-09,19.830386728106415,summer
New York,2010-08-10,19.98011353148207,summer
New York,2010-08-11,30.958320826320232,summer
New York,2010-08-12,32.547184908133104,summer
New York,2010-08-13,24.217536059695988,summer
New York,2010-08-14,21.82687569010239,summer
New York,2010-08-15,22.13431840816763,summer
New York,2010-08-16,22.35686159244766,summer
New York,2010-08-17,28.904983073900066,summer
New York,2010-08-18,21.40284168177776,summer
New York,2010-08-19,28.78750017272572,summer
New York,2010-08-20,28.674848487878577,summer
New York,2010-08-21,26.03827576188013,summer
New York,2010-08-22,27.80019770948277,summer
New York,2010-08-23,25.320401175394384,summer
New York,2010-08-24,19.491507139712613,summer
New York,2010-08-25,19.849347269263454,summer
New York,2010-08-26,36.43422643445829,summer
New York,2010-08-27,29.128353945739974,summer
New York,2010-08-28,21.32160170459653,summer
New York,2010-08-29,26.946833144948688,summer
New York,2010-08-30,24.409761456255524,summer
New York,2010-08-31,28.16977102606591,summer
New York,2010-09-01,8.956590343414504,autumn
New York,2010-09-02,11.743413040201498,autumn
New York,2010-09-03,13.92611946295883,autumn
New York,2010-09-04,14.386966243166365,autumn
New York,2010-09-05,13.154135036229658,autumn
New York,2010-09-06,14.623265628695805,autumn
New York,2010-09-07,8.012197295142887,autumn
New York,2010-09-08,10.383629630116218,autumn
New York,2010-09-09,17.858836335657244,autumn
New York,2010-09-10,9.785395356182764,autumn
New York,2010-09-11,3.498840015555478,autumn
New York,2010-09-12,17.009334694090356,autumn
New York,2010-09-13,15.168980684146417,autumn
New York,2010-09-14,13.518104498090203,autumn
New York,2010-09-15,19.466416496972528,autumn
New York,2010-09-16,20.709829980934884,autumn
New York,2010-09-17,7.235281971450935,autumn
New York,2010-09-18,21.24456226118965,autumn
New York,2010-09-19,16.790375405189778,autumn
New York,2010-09-20,18.494308635772402,autumn
New York,2010-09-21,24.279469988796038,autumn
New York,2010-09-22,18.974241055625104,autumn
New York,2010-09-23,17.72472432429934,autumn
New York,2010-09-24,17.565622808558352,autumn
New York,2010-09-25,18.86096104481775,autumn
New York,2010-09-26,12.646833357089573,autumn
New York,2010-09-27,8.878466294318534,autumn
New York,2010-09-28,13.658307152356901,autumn
New York,2010-09-29,14.845404886997036,autumn
New York,2010-09-30,13.54888166004068,autumn
New York,2010-10-01,15.38179969767685,autumn
New York,2010-10-02,11.431643683862635,autumn
New York,2010-10-03,10.668701794740628,autumn
New York,2010-10-04,20.46822180309844,autumn
New York,2010-10-05,16.256782321216512,autumn
New York,2010-10-06,18.98388665938318,autumn
New York,2010-10-07,16.627892596720013,autumn
New York,2010-10-08,17.85090594146203,autumn
New York,2010-10-09,21.933000391772374,autumn
New York,2010-10-10,16.52859244216613,autumn
New York,2010-10-11,8.615698049207962,autumn
New York,2010-10-12,10.61118982501416,autumn
New York,2010-10-13,8.639412295533893,autumn
New York,2010-10-14,6.802055690697246,autumn
New York,2010-10-15,20.053368415902188,autumn
New York,2010-10-16,10.338122240698674,autumn
New York,2010-10-17,18.450089280108447,autumn
New York,2010-10-18,14.935221640741501,autumn
New York,2010-10-19,18.259333215352477,autumn
New York,2010-10-20,18.0953562131819,autumn
New York,2010-10-21,17.57041226550618,autumn
New York,2010-10-22,14.70813628882409,autumn
New York,2010-10-23,24.595730985082927,autumn
New York,2010-10-24,7.441693053872883,autumn
New York,2010-10-25,16.299132340366736,autumn
New York,2010-10-26,11.729466420798671,autumn
New York,2010-10-27,6.798107749226048,autumn
New York,2010-10-28,17.757253369545474,autumn
New York,2010-10-29,14.653948820458496,autumn
New York,2010-10-30,17.9021423583723,autumn
New York,2010-10-31,15.764776307656557,autumn
New York,2010-11-01,6.21123847957271,autumn
New York,2010-11-02,11.926812657985796,autumn
New York,2010-11-03,23.94941389138548,autumn
New York,2010-11-04,7.622834968382326,autumn
New York,2010-11-05,17.04445243642463,autumn
New York,2010-11-06,27.285341223790425,autumn
New York,2010-11-07,18.17473695724814,autumn
New York,2010-11-08,12.163930859822747,autumn
New York,2010-11-09,8.242687592144115,autumn
New York,2010-11-10,11.84047928735799,autumn
New York,2010-11-11,17.039610412404194,autumn
New York,2010-11-12,25.7871867332951,autumn
New York,2010-11-13,21.596099530793893,autumn
New York,2010-11-14,16.645305953344767,autumn
New York,2010-11-15,18.547210634604333,autumn
New York,2010-11-16,9.698844878412693,autumn
New York,2010-11-17,13.542165434974294,autumn
New York,2010-11-18,18.950937422018605,autumn
New York,2010-11-19,16.434030171562476,autumn
New York,2010-11-20,15.39034782811176,autumn
New York,2010-11-21,14.837573580923458,autumn
New York,2010-11-22,18.820569803337293,autumn
New York,2010-11-23,13.449492193491436,autumn
New York,2010-11-24,24.04542131674167,autumn
New York,2010-11-25,9.05763912114648,autumn
New York,2010-11-26,20.83747837882659,autumn
New York,2010-11-27,15.820871801128828,autumn
New York,2010-11-28,4.2654738610142005,autumn
New York,2010-11-29,9.312839467717293,autumn
New York,2010-11-30,16.903696918715866,autumn
New York,2010-12-01,7.132877846009784,winter
New York,2010-12-02,-4.693801415924665,winter
New York,2010-12-03,-1.3976131678848838,winter
New York,2010-12-04,-4.739029930856138,winter
New York,2010-12-05,6.356485968411551,winter
New York,2010-12-06,-1.9425048543371457,winter
New York,2010-12-07,2.852531911469625,winter
New York,2010-12-08,-8.490107471891852,winter
New York,2010-12-09,-7.13899507067585,winter
New York,2010-12-10,8.130694977337324,winter
New York,2010-12-11,-3.640177482483486,winter
New York,2010-12-12,-3.4808876945739478,winter
New York,2010-12-13,-1.574385880889945,winter
New York,2010-12-14,-0.6294167708115903,winter
New York,2010-12-15,-5.081945719256354,winter
New York,2010-12-16,7.970690697076977,winter
New York,2010-12-17,-0.849163679458955,winter
New York,2010-12-18,7.546934318092269,winter
New York,2010-12-19,-0.4104676474273814,winter
New York,2010-12-20,1.462801001075137,winter
New York,2010-12-21,5.128895909312488,winter
New York,2010-12-22,-1.8883172823058838,winter
New York,2010-12-23,-1.8423373925514737,winter
New York,2010-12-24,1.419136453009244,winter
New York,2010-12-25,1.9446417297701348,winter
New York,2010-12-26,3.6841635722084094,winter
New York,2010-12-27,0.8447244350467832,winter
New York,2010-12-28,2.4422409649752645,winter
New York,2010-12-29,2.101389095426805,winter
New York,2010-12-30,9.22724783030554,winter
New York,2010-12-31,4.1393690632460025,winter
New York,2011-01-01,4.506564812363612,winter
New York,2011-01-02,-0.8465702826956674,winter
New York,2011-01-03,5.342504808643723,winter
New York,2011-01-04,0.19141436665855233,winter
New York,2011-01-05,1.5584656970725197,winter
New York,2011-01-06,-4.3705512445369274,winter
New York,2011-01-07,0.6561403815408572,winter
New York,2011-01-08,5.958608827033677,winter
New York,2011-01-09,2.138957050496118,winter
New York,2011-01-10,7.570505910269846,winter
New York,2011-01-11,0.6784490512045855,winter
New York,2011-01-12,-8.632664220779395,winter
New York,2011-01-13,-8.0460469842548,winter
New York,2011-01-14,7.296571265835819,winter
New York,2011-01-15,-5.692703938612979,winter
New York,2011-01-16,-0.2673213508805711,winter
New York,2011-01-17,-5.578560878343962,winter
New York,2011-01-18,-3.475465431238851,winter
New York,2011-01-19,3.2465273039464346,winter
New York,2011-01-20,2.892024129600776,winter
New York,2011-01-21,-1.1693049213656972,winter
New York,2011-01-22,2.9142524277382615,winter
New York,2011-01-23,1.6103289282565343,winter
New York,2011-01-24,-5.5590616136258975,winter
New York,2011-01-25,-2.456696333419673,winter
New York,2011-01-26,-7.011199763990591,winter
New York,2011-01-27,1.1821194736431948,winter
New York,2011-01-28,7.19923716543931,winter
New York,2011-01-29,16.134066747752666,winter
New York,2011-01-30,-11.845193062869328,winter
New York,2011-01-31,0.8472840268486799,winter
New York,2011-02-01,-2.6287325115182796,winter
New York,2011-02-02,-6.006921826007858,winter
New York,2011-02-03,-8.300576205349675,winter
New York,2011-02-04,5.486169007236326,winter
New York,2011-02-05,6.787050867770674,winter
New York,2011-02-06,-6.455023736779251,winter
New York,2011-02-07,-1.1713150512134871,winter
New York,2011-02-08,-3.422028546068776,winter
New York,2011-02-09,2.2447799798028996,winter
New York,2011-02-10,-6.656758274533593,winter
New York,2011-02-11,-12.305679271868527,winter
New York,2011-02-12,-2.370664945448558,winter
New York,2011-02-13,-6.844944275985724,winter
New York,2011-02-14,3.477003465550345,winter
New York,2011-02-15,-1.541143280262072,winter
New York,2011-02-16,7.086450305378009,winter
New York,2011-02-17,-0.9006600020836881,winter
New York,2011-02-18,5.263019469927287,winter
New York,2011-02-19,-4.424995223287533,winter
New York,2011-02-20,2.6883175292714605,winter
New York,2011-02-21,-9.274155293743663,winter
New York,2011-02-22,10.586872695359553,winter
New York,2011-02-23,6.3371737980924046,winter
New York,2011-02-24,1.9576140150177401,winter
New York,2011-02-25,-1.0496198568323238,winter
New York,2011-02-26,-0.15125889041066146,winter
New York,2011-02-27,-4.86474651979727,winter
New York,2011-02-28,-2.558101725369351,winter
New York,2011-03-01,5.015511473466322,spring
New York,2011-03-02,7.405145642861097,spring
New York,2011-03-03,16.17042290677144,spring
New York,2011-03-04,7.694432520324963,spring
New York,2011-03-05,10.569522372686333,spring
New York,2011-03-06,13.570183294137422,spring
New York,2011-03-07,16.15599794146452,spring
New York,2011-03-08,7.213542120411157,spring
New York,2011-03-09,15.046155559007406,spring
New York,2011-03-10,13.25615396258935,spring
New York,2011-03-11,3.959037032708186,spring
New York,2011-03-12,12.595654315825929,spring
New York,2011-03-13,-5.474763557941166,spring
New York,2011-03-14,12.172855528457,spring
New York,2011-03-15,-1.0807758828971608,spring
New York,2011-03-16,14.240997942689617,spring
New York,2011-03-17,5.130614018927904,spring
New York,2011-03-18,13.954957626767808,spring
New York,2011-03-19,6.021470613149237,spring
New York,2011-03-20,9.92032344807074,spring
New York,2011-03-21,11.296225131519584,spring
New York,2011-03-22,13.443890411157193,spring
New York,2011-03-23,6.285067658073442,spring
New York,2011-03-24,10.862442618363055,spring
New York,2011-03-25,12.514253565550785,spring
New York,2011-03-26,9.725529053089714,spring
New York,2011-03-27,1.6712019947250099,spring
New York,2011-03-28,11.92642382662278,spring
New York,2011-03-29,-1.2026734488410469,spring
New York,2011-03-30,7.174474196262989,spring
New York,2011-03-31,5.033213974660642,spring
New York,2011-04-01,12.170689000037166,spring
New York,2011-04-02,2.3101632636835756,spring
New York,2011-04-03,10.946685768209976,spring
New York,2011-04-04,3.593238576439905,spring
New York,2011-04-05,7.559986786630529,spring
New York,2011-04-06,14.956775661100828,spring
New York,2011-04-07,11.080360720145942,spring
New York,2011-04-08,3.4249620991873684,spring
New York,2011-04-09,9.992439190288597,spring
New York,2011-04-10,7.340485712063815,spring
New York,2011-04-11,13.738614625686395,spring
New York,2011-04-12,7.960849648220407,spring
New York,2011-04-13,8.283049089604319,spring
New York,2011-04-14,11.792904648461226,spring
New York,2011-04-15,17.242852919057626,spring
New York,2011-04-16,4.365148699968959,spring
New York,2011-04-17,4.967912970086477,spring
New York,2011-04-18,15.78793250763304,spring
New York,2011-04-19,7.273232478653656,spring
New York,2011-04-20,22.16556421713686,spring
New York,2011-04-21,3.3570372646749007,spring
New York,2011-04-22,5.435305272593207,spring
New York,2011-04-23,8.639243293497898,spring
New York,2011-04-24,14.708263281893139,spring
New York,2011-04-25,0.081266881863165,spring
New York,2011-04-26,11.47834347815189,spring
New York,2011-04-27,6.221551570462178,spring
New York,2011-04-28,14.099999220023198,spring
New York,2011-04-29,14.588331574720044,spring
New York,2011-04-30,10.180067598217994,spring
New York,2011-05-01,6.68014847324102,spring
New York,2011-05-02,12.231167254846895,spring
New York,2011-05-03,6.594951768230917,spring
New York,2011-05-04,11.103901313733234,spring
New York,2011-05-05,7.879732207117979,spring
New York,2011-05-06,7.929852194390561,spring
New York,2011-05-07,13.526644978258444,spring
New York,2011-05-08,14.412229471215213,spring
New York,2011-05-09,8.467640697246878,spring
New York,2011-05-10,11.72665301797306,spring
New York,2011-05-11,13.28365987715495,spring
New York,2011-05-12,9.54568231321767,spring
New York,2011-05-13,9.294757334883187,spring
New York,2011-05-14,10.59272593691158,spring
New York,2011-05-15,6.861622568970608,spring
New York,2011-05-16,10.299945904054205,spring
New York,2011-05-17,12.917123920548619,spring
New York,2011-05-18,10.567050208962232,spring
New York,2011-05-19,14.672652306036664,spring
New York,2011-05-20,6.257543205435593,spring
New York,2011-05-21,14.319291036444785,spring
New York,2011-05-22,11.843874338656184,spring
New York,2011-05-23,14.133029066661031,spring
New York,2011-05-24,3.052101925294604,spring
New York,2011-05-25,19.131326305814998,spring
New York,2011-05-26,16.886536129953495,spring
New York,2011-05-27,7.39576990256324,spring
New York,2011-05-28,13.04658220828076,spring
New York,2011-05-29,12.766945712069912,spring
New York,2011-05-30,11.113676709380595,spring
New York,2011-05-31,8.429413217452465,spring
New York,2011-06-01,30.75977148583642,summer
New York,2011-06-02,17.036495716498322,summer
New York,2011-06-03,16.045175058772188,summer
New York,2011-06-04,20.722687106931843,summer
New York,2011-06-05,24.187127461873114,summer
New York,2011-06-06,25.65811800830854,summer
New York,2011-06-07,22.381307873196675,summer
New York,2011-06-08,31.257329645032325,summer
New York,2011-06-09,22.768489148730314,summer
New York,2011-06-10,21.364268134955164,summer
New York,2011-06-11,26.619995531958846,summer
New York,2011-06-12,16.447299218693338,summer
New York,2011-06-13,21.813140505874934,summer
New York,2011-06-14,25.29534470379315,summer
New York,2011-06-15,24.78681744470646,summer
New York,2011-06-16,29.328669346794893,summer
New York,2011-06-17,26.465419060604354,summer
New York,2011-06-18,16.17432085675383,summer
New York,2011-06-19,25.33227590159267,summer
New York,2011-06-20,23.620637513436332,summer
New York,2011-06-21,28.579457634727383,summer
New York,2011-06-22,27.348353333574,summer
New York,2011-06-23,26.453334106159122,summer
New York,2011-06-24,24.120723311695055,summer
New York,2011-06-25,36.270535270545146,summer
New York,2011-06-26,29.64583421458476,summer
New York,2011-06-27,21.27540518894282,summer
New York,2011-06-28,25.002893863437816,summer
New York,2011-06-29,25.70608047718273,summer
New York,2011-06-30,26.58877817059411,summer
New York,2011-07-01,31.527803258925786,summer
New York,2011-07-02,23.677756456930737,summer
New York,2011-07-03,27.27577259834585,summer
New York,2011-07-04,26.119553974381045,summer
New York,2011-07-05,21.623985249873037,summer
New York,2011-07-06,29.49174220454953,summer
New York,2011-07-07,19.598741008256173,summer
New York,2011-07-08,23.31525630366638,summer
New York,2011-07-09,25.97199223857581,summer
New York,2011-07-10,25.78585817341717,summer
New York,2011-07-11,29.889151802047643,summer
New York,2011-07-12,19.919973193551627,summer
New York,2011-07-13,26.7138498255308,summer
New York,2011-07-14,22.971496145209592,summer
New York,2011-07-15,26.515116929344988,summer
New York,2011-07-16,25.354178632451625,summer
New York,2011-07-17,23.818111151885816,summer
New York,2011-07-18,19.601203994060604,summer
New York,2011-07-19,22.212379936640712,summer
New York,2011-07-20,21.66439803844154,summer
New York,2011-07-21,28.774720723026853,summer
New York,2011-07-22,24.82026969419153,summer
New York,2011-07-23,26.526730941603834,summer
New York,2011-07-24,23.109473611771897,summer
New York,2011-07-25,30.082035529382054,summer
New York,2011-07-26,16.839064554029555,summer
New York,2011-07-27,25.848076436894758,summer
New York,2011-07-28,25.1153408789724,summer
New York,2011-07-29,21.6281836014479,summer
New York,2011-07-30,22.47551154687327,summer
New York,2011-07-31,22.637787103818102,summer
New York,2011-08-01,28.00947044302414,summer
New York,2011-08-02,21.646081292885246,summer
New York,2011-08-03,26.356694475639134,summer
New York,2011-08-04,25.01038375286992,summer
New York,2011-08-05,29.37735051547356,summer
New York,2011-08-06,26.78147280388999,summer
New York,2011-08-07,21.99679724372663,summer
New York,2011-08-08,22.02830111471519,summer
New York,2011-08-09,16.09572887288261,summer
New York,2011-08-10,28.887779641807363,summer
New York,2011-08-11,27.252678395767735,summer
New York,2011-08-12,20.46993530065312,summer
New York,2011-08-13,19.985316408566405,summer
New York,2011-08-14,31.75384575608411,summer
New York,2011-08-15,21.574105767730817,summer
New York,2011-08-16,21.258287014930357,summer
New York,2011-08-17,28.97392210289037,summer
New York,2011-08-18,26.82495646998471,summer
New York,2011-08-19,32.75247065310069,summer
New York,2011-08-20,31.133448057724564,summer
New York,2011-08-21,27.83243299557413,summer
New York,2011-08-22,28.075032053717504,summer
New York,2011-08-23,20.744352531608005,summer
New York,2011-08-24,22.172875192083378,summer
New York,2011-08-25,23.08620564899852,summer
New York,2011-08-26,29.076112025659498,summer
New York,2011-08-27,17.772749313744427,summer
New York,2011-08-28,34.80340579623217,summer
New York,2011-08-29,26.922294460812758,summer
New York,2011-08-30,26.45349972162721,summer
New York,2011-08-31,14.276651930049484,summer
New York,2011-09-01,3.528160604747658,autumn
New York,2011-09-02,11.706427792188009,autumn
New York,2011-09-03,9.105844274083557,autumn
New York,2011-09-04,24.687520673549546,autumn
New York,2011-09-05,19.377420477622394,autumn
New York,2011-09-06,17.779446511116497,autumn
New York,2011-09-07,14.775148168662334,autumn
New York,2011-09-08,13.000398992676814,autumn
New York,2011-09-09,12.516785970197228,autumn
New York,2011-09-10,16.323722937796358,autumn
New York,2011-09-11,21.169619627426222,autumn
New York,2011-09-12,3.489261406087042,autumn
New York,2011-09-13,15.298126611421718,autumn
New York,2011-09-14,15.994397955749951,autumn
New York,2011-09-15,16.9241166610306,autumn
New York,2011-09-16,17.9297994758261,autumn
New York,2011-09-17,13.775504982372745,autumn
New York,2011-09-18,17.502024890323725,autumn
New York,2011-09-19,14.869357490686523,autumn
New York,2011-09-20,14.385752315199593,autumn
New York,2011-09-21,9.948760315873972,autumn
New York,2011-09-22,11.915255340050475,autumn
New York,2011-09-23,7.599769891027464,autumn
New York,2011-09-24,16.2027684650103,autumn
New York,2011-09-25,15.501631381076338,autumn
New York,2011-09-26,8.95789438232581,autumn
New York,2011-09-27,17.342406120502,autumn
New York,2011-09-28,27.82023599361355,autumn
New York,2011-09-29,16.22230755254511,autumn
New York,2011-09-30,17.908215716129053,autumn
New York,2011-10-01,13.788874092006221,autumn
New York,2011-10-02,4.877269523051291,autumn
New York,2011-10-03,25.08508056246177,autumn
New York,2011-10-04,10.374323015448002,autumn
New York,2011-10-05,16.643026258936928,autumn
New York,2011-10-06,6.747506488269137,autumn
New York,2011-10-07,22.609895292614436,autumn
New York,2011-10-08,6.80599061356858,autumn
New York,2011-10-09,12.091663285910982,autumn
New York,2011-10-10,16.3319331229099,autumn
New York,2011-10-11,13.76648474242083,autumn
New York,2011-10-12,22.31567201285566,autumn
New York,2011-10-13,15.197585683817863,autumn
New York,2011-10-14,10.581266932496206,autumn
